id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
1785,27457,28580,6041,955.2088126263382,2018-12-06
1786,26590,20299,15102,974.2279114070187,2017-05-31
1787,23283,24555,11870,1032.8919467374574,2017-07-30
1788,2365,3714,1846,1025.9385733718375,2017-01-22
1789,6973,12763,3158,1026.0039844534867,2018-07-18
1790,29552,12598,5255,1039.1638737748222,2017-12-07
1791,15457,12183,1561,946.8339313270727,2019-08-02
1792,10158,12068,18892,1033.963282823788,2018-11-04
1793,28661,11660,16631,919.877012100859,2019-01-25
1794,17036,7806,5742,1038.1190146693737,2019-01-02
1795,9657,11925,8717,1032.7835152341963,2018-07-11
1796,27128,13793,2365,1175.0808851193067,2019-08-05
1797,14336,6363,19388,977.4201891574412,2017-11-22
1798,26081,17040,1547,1183.633720127747,2017-12-17
1799,20844,27,9812,1090.8113041758959,2018-12-14
1800,5214,4826,2476,1187.2091524857065,2017-08-25
1801,26933,25297,408,1033.5933438721272,2018-03-06
1802,804,26008,1442,1073.7625095012788,2018-02-23
1803,13214,28485,5513,1238.5229827507328,2019-12-19
1804,12408,7027,11304,851.1300157777229,2018-11-13
1805,14724,25586,1594,1025.6431483613994,2017-06-20
1806,14565,13764,17398,1060.4459489707212,2018-02-01
1807,8809,20175,17423,891.5948381991107,2017-07-20
1808,14400,12042,14185,986.7145619942743,2017-12-29
1809,18490,29821,4744,1167.5805650655082,2019-01-31
1810,22693,19780,12841,1266.7768924709474,2018-01-28
1811,15665,12222,16302,1106.6484406156,2019-04-26
1812,8932,5258,13662,947.69699929277,2019-03-07
1813,20906,10559,16667,993.1772017961873,2019-11-16
1814,4134,6975,13965,1131.5928137434255,2019-05-21
1815,29306,5450,13524,1190.3980954603178,2017-04-22
1816,22046,6052,7711,1056.1110025049293,2017-04-21
1817,20815,17117,7620,1300.334549432109,2017-04-14
1818,4858,29098,2901,1081.8033422508684,2017-04-13
1819,23526,29666,4529,1059.3694298995565,2017-05-30
1820,5457,29413,18864,900.4482911592171,2017-07-15
1821,29070,6869,8568,1023.8352219155207,2018-05-19
1822,5371,1627,6592,1016.7053702337288,2017-06-21
1823,2755,24630,14582,1071.9782083040989,2019-02-04
1824,25794,2230,15294,1097.2660501428436,2018-05-29
1825,18855,12575,19414,892.4969746815297,2019-04-16
1826,13859,2989,9415,959.5607466139387,2018-08-19
1827,5179,14058,7906,984.6918864108977,2019-06-12
1828,4327,585,11429,1183.2707410700289,2017-01-20
1829,1145,10857,10951,902.2152745934598,2019-12-01
1830,3574,21063,17386,1042.521906044078,2017-04-21
1831,19587,24781,13792,1031.6846774832516,2018-07-19
1832,12763,10160,11627,1118.4229751805015,2017-12-22
1833,9464,23443,8900,1101.4274536465825,2017-05-25
1834,10650,15511,17999,1089.4570223692247,2017-05-22
1835,24087,6159,13027,986.2255740030669,2017-07-21
1836,27290,17065,9282,938.4777272865992,2019-06-22
1837,17513,2993,13901,1054.9019550219134,2017-05-14
1838,27495,19035,7316,1081.2319401444445,2019-04-11
1839,6727,27947,13738,1061.9614976640278,2018-05-15
1840,5470,10614,8987,1148.6454777233523,2018-07-31
1841,18248,28172,3437,1014.0088095314634,2019-07-01
1842,15224,13960,7773,1179.647154692841,2017-07-08
1843,16771,23111,16333,1078.178001330929,2018-05-04
1844,4170,23006,10641,1052.8857310192054,2018-07-17
1845,20376,14183,4618,1208.1907188425364,2019-01-03
1846,4303,5161,15630,1104.3005730356383,2018-07-29
1847,11007,29684,3391,1075.5266394021776,2018-08-04
1848,4536,26202,3984,1048.8689410420461,2018-08-12
1849,29302,28452,16439,954.6658643303549,2017-04-10
1850,12870,19515,18721,1085.7945977297709,2018-11-20
1851,16488,5587,5077,857.3158604665975,2019-10-13
1852,5645,21050,5557,1111.7202096232302,2018-04-05
1853,21255,25773,13183,994.49833088309,2017-09-03
1854,28141,18330,11914,931.6762131152827,2018-05-01
1855,16240,12713,19963,1118.347087388959,2019-07-02
1856,791,15841,4129,1098.8509707635938,2019-08-01
1857,4418,26948,13268,1150.0321345895013,2019-04-24
1858,5162,4668,2548,1043.3313750166014,2018-04-11
1859,20605,13587,15275,1066.2237058356948,2017-02-19
1860,28829,448,1427,1089.7486098725112,2017-08-01
1861,20377,20082,9480,1173.609242840897,2017-12-14
1862,8686,2501,11201,1043.4585034968454,2017-02-12
1863,26495,23648,19488,1015.5672936879693,2017-05-16
1864,1648,25955,124,982.837411293058,2019-06-16
1865,17130,6846,10804,1157.1443160037588,2018-12-12
1866,11137,13031,13552,1140.7359786430127,2018-06-11
1867,17188,5690,3586,1342.2785829947295,2017-05-15
1868,19468,26965,797,1068.5732031970035,2017-05-11
1869,621,21428,14712,1191.5181684647785,2017-05-28
1870,15554,1201,18307,1125.5735936816188,2019-02-16
1871,24283,2918,6985,967.4550760336577,2017-02-03
1872,26279,5028,7536,1013.1461531088951,2018-04-18
1873,14354,25861,9909,1096.1371275864187,2017-05-21
1874,23192,15766,5447,1167.4252806185343,2017-02-26
1875,3136,23009,14784,1142.1798888412386,2018-05-07
1876,18753,5220,3134,996.9602672955648,2018-12-12
1877,6398,3949,3953,1048.918972067,2018-11-26
1878,21451,14627,5284,1241.3932010864905,2018-09-21
1879,10893,12356,9951,1049.52200093857,2018-11-15
1880,3378,20522,1672,1050.8336216579944,2017-08-04
1881,14814,1408,18483,949.94463600995,2017-11-18
1882,9463,19151,7814,1065.2199553221371,2017-08-02
1883,25774,29476,8601,1046.860874733352,2018-04-25
1884,2964,24870,4649,1163.9114158946907,2018-07-28
1885,6628,3621,9913,1108.357898678627,2018-07-22
1886,141,19581,8079,1090.9537452149964,2019-01-20
1887,22789,9313,6383,1028.608928997379,2018-11-26
1888,16453,10499,5410,868.5524254667581,2019-01-15
1889,4132,6809,1293,1196.3436647257765,2019-02-03
1890,17517,3734,12678,1067.5801093120376,2018-05-11
1891,18430,29643,17414,1019.8471980926264,2019-12-05
1892,5206,1428,4644,1149.36055020517,2019-12-29
1893,8547,12988,19343,1147.0190392742084,2018-01-01
1894,17662,652,15415,1126.0229672108449,2018-06-02
1895,20937,16613,18402,993.6682248126378,2018-06-18
1896,1706,1306,7583,1064.4597918675242,2019-07-20
1897,3581,20226,18722,1133.928027913051,2018-03-03
1898,6324,11654,14067,972.0919981708203,2018-06-23
1899,208,8809,18992,1303.2698930300537,2019-07-28
1900,2215,3558,15957,1043.9249937063305,2018-05-02
1901,9524,15182,12693,1061.5970704961278,2018-05-18
1902,24392,2790,2137,1260.9985944730215,2018-03-19
1903,9436,9667,9421,1139.294906344604,2017-06-12
1904,21677,3729,4630,1072.0225114582292,2018-02-26
1905,14460,162,7742,1157.8184831837125,2019-04-30
1906,9624,27763,12502,1224.680588951358,2018-09-21
1907,7211,2478,2232,1021.738634689976,2018-05-22
1908,6478,17967,17533,1123.7187836227413,2017-05-29
1909,12622,25515,5819,1307.7222293305597,2018-01-30
1910,178,20511,4870,901.2066303956642,2019-05-03
1911,17489,25814,13086,1297.3728629102286,2018-06-22
1912,24459,17360,6165,1133.0520827102262,2018-04-30
1913,16138,2676,16019,1270.9728566399922,2017-11-23
1914,5131,25209,18296,1501.0053723342392,2018-07-09
1915,85,4306,6193,1201.431553779885,2018-08-03
1916,15092,4477,13946,1123.5460600780245,2019-05-01
1917,11250,8096,7677,1276.2013397352282,2017-10-01
1918,3617,29813,12117,962.6617443818793,2017-12-27
1919,21093,18778,9583,1075.6558132723817,2019-07-14
1920,22772,25918,318,1216.1524046781853,2017-05-01
1921,8188,10159,16029,1166.2786456303002,2018-02-13
1922,22949,10036,15321,1232.036193465588,2017-06-07
1923,4509,21193,8751,1291.6149849347703,2019-12-04
1924,21786,20261,11712,837.3979969391611,2018-08-18
1925,27118,10655,10397,964.4258753688462,2019-05-19
1926,8406,24319,17538,1108.0794445335819,2018-05-06
1927,23074,512,11948,1076.0032147324678,2018-06-20
1928,17453,17713,9071,1081.4220874768218,2019-11-27
1929,20846,10719,15445,1132.6813917554553,2019-07-13
1930,18489,29931,665,1280.3427247307015,2020-01-05
1931,27213,25288,4524,836.5935331352355,2019-08-26
1932,12717,18388,8976,1221.0240717350578,2017-05-01
1933,8170,16064,18512,1062.27748812614,2019-11-12
1934,4535,29795,8402,1165.3785423975382,2019-01-14
1935,23681,29750,19396,908.8295072499857,2019-06-26
1936,11291,18943,3132,1149.5351816322766,2018-04-16
1937,22362,13772,15236,1050.5847061466964,2019-04-04
1938,19385,25404,8247,1283.7217748423404,2019-07-25
1939,9749,1271,2485,1223.7060856229077,2018-10-22
1940,15638,6752,958,957.076442828956,2017-01-17
1941,24237,27442,3075,1199.8617367344982,2019-07-13
1942,20261,15833,12050,1112.6611177766213,2019-05-01
1943,2894,1821,19555,1148.8598424521344,2019-05-26
1944,25763,6768,7078,1035.3739761254033,2017-10-27
1945,19679,5249,6398,1111.3020280872715,2018-07-01
1946,1233,6533,13011,1397.6291299678242,2017-06-03
1947,21310,22554,9616,1037.6177821181484,2017-08-22
1948,17899,17462,8065,1229.3864839455134,2018-08-12
1949,20285,24885,18704,1074.2171053664458,2018-06-29
1950,15508,2821,5615,1153.5946536829895,2019-05-18
1951,23427,28098,12138,1203.2079590676635,2017-05-04
1952,21527,16027,17515,1215.3515009522166,2017-08-05
1953,27476,9223,4191,1303.9721034299234,2017-07-14
1954,15545,23147,9153,1250.5953117890563,2018-02-21
1955,4426,13329,9049,1014.7620288721413,2019-11-09
1956,7962,13661,4707,1132.362089980929,2018-06-14
1957,4218,26017,468,1004.5935080022107,2017-05-25
1958,3259,15668,16348,1132.9440802423387,2017-06-28
1959,13534,15444,10552,1197.382054376947,2017-12-26
1960,14711,12771,11012,1128.0065703426435,2019-12-02
1961,5300,13270,19384,1070.137636048603,2017-04-20
1962,17015,7088,2842,1119.8921323600603,2017-07-01
1963,9409,11920,4611,1161.178485982103,2018-11-24
1964,27989,11925,10662,1092.3365916282144,2018-08-25
1965,28208,2957,17995,1086.649120281453,2017-02-25
1966,4175,27225,5644,1066.4916912234291,2019-09-10
1967,13689,27279,18215,1035.9061213151074,2018-03-03
1968,340,3125,963,1244.8099335358352,2018-01-01
1969,7320,3056,1677,1063.9482225524373,2017-05-11
1970,11115,26124,11599,1208.7225914427165,2019-12-25
1971,9936,17316,12378,1017.5377332607886,2018-07-31
1972,2468,18066,7089,1193.9031336223313,2019-07-24
1973,23576,6569,6816,1196.238785686756,2017-06-22
1974,6916,3655,5629,1073.4353300504774,2018-04-05
1975,4335,26865,12965,1147.0531531230954,2018-05-30
1976,22082,4998,18345,981.3687414320744,2019-03-03
1977,1071,15474,12743,1096.2777481269939,2019-06-20
1978,17734,8308,12967,1346.294200840525,2017-12-08
1979,6591,17586,3726,1145.2347825931226,2017-04-17
1980,17086,8337,9811,1298.434127829111,2018-05-21
1981,29549,7941,6525,984.0575256169739,2018-04-09
1982,10954,23109,17621,1065.7877426700816,2017-06-30
1983,20927,1452,2472,1051.721987821533,2017-05-14
1984,25509,204,999,1117.6191727172497,2018-06-14
1985,2432,17167,10087,1251.5902669424802,2017-12-18
1986,4813,21390,18414,1021.4395108243997,2018-04-20
1987,3487,26938,9420,1159.1218790930643,2017-06-24
1988,26280,13635,11916,1234.528108221017,2017-05-28
1989,18727,13485,15681,1110.0122021762731,2019-12-30
1990,26533,13746,18947,1105.0452684296254,2018-10-15
1991,14464,9234,18464,1263.74370678527,2018-07-01
1992,990,22972,15510,1285.3379377368105,2018-06-01
1993,22814,25149,17692,1332.299199805166,2017-11-29
1994,20331,4085,18678,1069.9952249199307,2019-09-17
1995,18583,28439,17828,1296.2379971392136,2019-09-28
1996,26863,12100,7712,1133.4567245693975,2019-06-05
1997,8444,541,16358,1350.8245285082928,2019-06-23
1998,228,19955,11237,1163.7565945919896,2019-05-18
1999,5656,24339,12287,1363.8459343061904,2018-12-22
2000,7150,4505,323,1216.3646679344322,2019-07-14
2001,4755,16835,16529,1118.7358898259401,2017-11-18
2002,12046,4216,11909,860.3812240467917,2019-02-27
2003,1912,3020,6650,1237.1596980226268,2018-01-12
2004,5861,15037,11167,1297.7506088715268,2017-05-26
2005,13361,22721,15479,1285.1628442927113,2018-05-31
2006,4708,6697,13141,1129.1090810403953,2018-12-31
2007,9654,22756,4385,1114.8499688627487,2019-07-21
2008,25131,18519,5737,1086.27142111406,2017-05-06
2009,18775,6519,19189,1247.554647331702,2018-12-31
2010,507,28867,14468,1264.4901852272283,2018-06-19
2011,11961,25621,8022,1234.5751922440088,2017-12-03
2012,27142,19624,3332,1148.9494731209054,2019-01-29
2013,20103,910,7251,1396.0857415394073,2017-07-17
2014,17212,9566,5363,1109.1538597987378,2017-12-05
2015,2712,25834,13442,1371.9842282289283,2019-05-26
2016,14123,29800,16156,1101.6096916334232,2019-05-23
2017,11268,13318,17313,1304.2074602761738,2017-07-11
2018,7309,27402,11253,1130.4778136492316,2017-06-05
2019,5214,13995,17333,1257.8307255105306,2019-12-15
2020,9212,13356,1785,1172.9877221726094,2018-05-03
2021,940,16260,3128,1312.0181565262144,2017-05-06
2022,18480,3304,8228,1303.0474865297053,2017-06-25
2023,7885,6368,15558,1173.75952058007,2019-01-10
2024,3692,18982,15043,1243.8948787407212,2018-05-30
2025,24377,12562,1718,1158.0307654390751,2019-08-05
2026,6912,7230,2095,1297.3754180228982,2018-06-20
2027,7088,3883,2956,1141.0564292931426,2018-05-12
2028,24463,12123,7735,993.6605499921119,2018-05-23
2029,7422,163,8942,1064.1528936823627,2019-05-31
2030,11190,10710,12272,1283.3203427717908,2017-07-16
2031,8809,26429,15156,1365.9162795512336,2017-03-01
2032,7019,26152,1076,1204.2100084561944,2019-01-03
2033,20618,2470,4912,1223.9070382700318,2019-11-16
2034,10784,16811,4060,1110.7275973101778,2017-06-29
2035,15198,29245,6926,1306.7455080074915,2018-08-06
2036,4473,7560,13432,1245.9511480440158,2019-12-19
2037,21629,1394,9784,1162.5273655363426,2017-02-28
2038,27584,25525,17437,1246.714578716318,2019-07-07
2039,24392,13669,19675,1102.3352851786299,2018-07-17
2040,2888,4726,14117,1360.1859540745713,2018-05-08
2041,6740,2413,9654,1256.5484270552247,2019-08-26
2042,4116,29260,19841,1065.5990424499096,2018-02-17
2043,13481,25385,17851,1120.193853125173,2018-07-27
2044,20061,24518,16369,1278.4322267080042,2017-07-21
2045,5269,28880,14382,1385.1102009838921,2018-09-25
2046,19976,840,15711,1189.064184590814,2018-10-12
2047,19949,10742,18109,1261.2863439755504,2018-01-03
2048,26258,4738,6995,1211.838544802538,2017-11-17
2049,28755,1718,13962,1141.9671119646807,2018-04-28
2050,22038,15041,7599,1326.4815577640086,2018-12-02
2051,9332,28665,5609,1338.7382458760667,2019-05-23
2052,29776,26575,18641,1167.8626919272642,2018-10-20
2053,26391,29476,17998,1277.7813371491,2017-01-13
2054,2723,22894,16984,1197.7264700211183,2018-06-04
2055,21166,29380,15176,1478.3140861472846,2017-05-28
2056,24281,23158,1342,1240.2971089919004,2017-08-21
2057,27359,513,17985,1036.1046723605532,2017-04-14
2058,29919,26534,16062,1043.810687649037,2018-05-09
2059,1392,29015,7456,1360.4437750566005,2018-07-27
2060,15307,14201,6080,1338.4738618171175,2019-07-05
2061,27424,8183,17732,1131.7247273480998,2017-07-14
2062,24079,12885,8710,1215.8649944839503,2017-03-11
2063,23304,29354,6662,1183.2475368562486,2018-06-29
2064,4608,11981,599,1321.4371244976776,2019-12-11
2065,29310,12659,3092,1046.0823383093439,2017-05-15
2066,18218,8194,4914,1130.1671605791294,2018-02-24
2067,7751,27165,16182,932.44184196801,2017-03-28
2068,22174,21775,5571,1315.723303272932,2019-04-18
2069,15883,5785,13902,991.783843299882,2019-06-09
2070,29368,14225,11983,1160.9680516342826,2018-04-15
2071,12335,7494,15770,1012.9983701373123,2019-07-25
2072,25858,10983,17925,1262.865759009318,2017-10-22
2073,3518,29288,7244,1036.6751598648516,2017-12-18
2074,20288,29828,9523,1115.582114118939,2017-01-20
2075,9279,2898,10146,1256.0348598184055,2017-04-16
2076,29987,20213,4049,1445.1502786493347,2017-01-26
2077,1264,7432,15679,1458.5420097976178,2017-06-19
2078,21300,14209,8793,1410.6136087311743,2019-11-14
2079,2378,25536,1065,1138.5029881506243,2017-05-10
2080,15120,11460,10842,1473.4497658827638,2017-12-08
2081,9131,29568,10251,1199.3171854964667,2017-04-24
2082,14465,17673,11678,1531.7833396152437,2017-02-06
2083,9215,29986,17534,1204.4764873829672,2017-08-19
2084,29459,5744,6571,1330.330306759349,2017-04-20
2085,24668,4899,801,1232.0809120768718,2019-07-06
2086,15998,12754,1861,1469.919409160083,2018-01-30
2087,944,8767,13882,1209.7030907240996,2019-05-10
2088,23825,13686,6597,1148.7880096885924,2019-07-24
2089,17420,13648,16627,1198.2834255717187,2019-11-25
2090,419,26507,11885,1238.2608536028733,2018-05-22
2091,526,24540,10572,1365.4653654923804,2017-06-13
2092,11212,29246,14256,1424.279232184424,2019-07-18
2093,2432,25747,13312,1455.840207940183,2017-05-03
2094,1442,17105,8023,1217.329849266458,2018-06-26
2095,7626,27063,14632,1303.6757703705002,2018-11-04
2096,27212,23266,3876,1405.6451943918928,2017-11-22
2097,1399,8642,2972,1381.6108769962434,2017-06-04
2098,5420,10252,14079,1539.0087971729872,2017-06-19
2099,17059,9826,11288,1262.0496666016695,2018-11-20
2100,118,23596,13501,1322.8501544645223,2019-12-02
2101,6727,5420,135,1279.824087984141,2018-12-11
2102,6340,24293,18858,1117.6287404937207,2019-08-25
2103,21501,29523,12813,1289.4829941637554,2017-05-05
2104,24772,28909,2471,1325.3040119967818,2018-09-06
2105,23680,16641,14528,1406.1634752538334,2018-09-11
2106,20645,859,19148,1225.9241192750985,2019-08-16
2107,27118,26613,7843,1397.7475805050576,2019-03-11
2108,20372,20419,13063,1453.503144237362,2018-05-07
2109,5069,114,18998,1339.2446234034903,2019-01-06
2110,20348,18246,16842,1390.3655678603864,2018-02-02
2111,12978,9455,15776,1544.6018591465154,2017-04-16
2112,15382,25429,10384,1364.7665298702484,2019-05-11
2113,17543,9039,8813,1098.6035570135023,2017-06-03
2114,14094,5485,15352,1504.1398788810993,2018-06-02
2115,4364,24553,342,1334.0610866700201,2018-09-23
2116,16457,18307,13061,1123.8484527347073,2017-05-09
2117,19265,10242,7145,1494.7446879093038,2018-11-23
2118,18593,9105,5620,1359.154301125643,2017-07-12
2119,21069,17934,2762,1435.2482387483794,2019-01-02
2120,20596,23027,2496,1192.1825409038488,2017-02-05
2121,23120,18545,18136,1567.0183535035035,2017-12-16
2122,2754,3439,13427,1042.87042247195,2018-12-15
2123,8740,94,9988,1377.3335786242608,2017-05-01
2124,21533,25758,15862,1142.5312484973765,2017-08-16
2125,8017,12438,7614,1226.576999750222,2017-07-21
2126,28597,6427,3740,1307.0726085953713,2018-04-11
2127,2700,12860,15578,1212.7041857437018,2019-02-05
2128,21362,3085,478,1290.1028982421067,2017-04-24
2129,26846,25676,6300,1100.092200649793,2019-08-22
2130,22971,5409,15157,1443.6406599592904,2019-01-13
2131,3118,10842,11584,1352.2032158869433,2019-05-22
2132,24855,22077,15033,1397.5167748578474,2019-08-20
2133,20282,19872,297,1316.3751735222943,2018-05-30
2134,19219,23135,15665,1293.9935218175663,2019-12-15
2135,18048,28110,15830,1186.1982524082346,2019-07-12
2136,16232,22460,19517,1148.2498752070042,2019-06-27
2137,2836,9441,14796,1175.3984870353568,2017-10-13
2138,28196,22798,590,1639.2723024585393,2018-05-18
2139,28346,27596,312,1249.322511213215,2018-08-01
2140,22928,12301,9786,1053.9855269109623,2017-06-03
2141,22853,18761,871,1347.726756042244,2018-10-30
2142,10153,24309,11688,1384.8994099679057,2019-07-19
2143,2830,22424,9597,1345.1086523333504,2019-09-28
2144,24603,23158,14934,1303.4700166266055,2017-09-13
2145,22234,25795,17227,1401.1871270121528,2017-11-30
2146,24301,22499,1220,1528.584962062689,2018-08-23
2147,29465,12345,15528,1281.8227295591746,2018-02-22
2148,14669,22725,6295,1508.1928014152124,2017-02-27
